,pclass,survived,age,sibsp,parch,fare,sex_male,embarked_Q,embarked_S
26,1.0,1.0,-0.34907541344456255,0.481287771858981,-0.444999501816175,1.1174821851134278,1,0,0
27,1.0,1.0,-0.8141803017656603,0.481287771858981,-0.444999501816175,1.1174821851134278,0,0,0
28,1.0,1.0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,1.9789015164057067,0,0,1
29,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
30,1.0,0.0,1.2012742142924298,-0.47908676070718687,-0.444999501816175,0.042901006327191564,1,0,1
31,1.0,1.0,0.8136868073581817,-0.47908676070718687,-0.444999501816175,-0.04410304023227786,1,0,0
32,1.0,1.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,2.544106870781617,0,0,1
33,1.0,1.0,2.2090014723214746,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,0,0,1
34,1.0,0.0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
35,1.0,1.0,1.2012742142924298,-0.47908676070718687,-0.444999501816175,4.429355020367108,0,0,0
36,1.0,1.0,-0.5816278576051114,-0.47908676070718687,0.7107630931786129,0.4199185414182257,0,0,1
37,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
38,1.0,0.0,0.8912042887450313,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1,0,1
39,1.0,0.0,1.4338266584529786,-0.47908676070718687,-0.444999501816175,0.3328332910819675,1,0,0
40,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.12217135985915262,1,0,0
41,1.0,1.0,1.1237567329055802,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,0,0,0
42,1.0,1.0,2.2865189537083244,1.4416623044251486,-0.444999501816175,0.35184657539009684,0,0,1
43,1.0,1.0,2.364036435095174,-0.47908676070718687,-0.444999501816175,0.831577221002727,0,0,0
44,1.0,1.0,0.8912042887450313,-0.47908676070718687,-0.444999501816175,1.9569900306355188,0,0,0
45,1.0,0.0,1.2012742142924298,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
46,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.04410304023227786,1,0,1
47,1.0,1.0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,-0.13521561121261108,1,0,1
48,1.0,1.0,1.8214140653872266,-0.47908676070718687,-0.444999501816175,-0.11282076962820371,0,0,0
49,1.0,1.0,0.5036168818107832,-0.47908676070718687,0.7107630931786129,9.262027654708204,1,0,0
50,1.0,1.0,2.2090014723214746,-0.47908676070718687,0.7107630931786129,9.262027654708204,0,0,0
51,1.0,0.0,0.27106443765023436,-0.47908676070718687,-0.444999501816175,-0.5467930870203234,1,0,1
52,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.267178104124935,1,0,1
53,1.0,0.0,-0.9692152645393595,-0.47908676070718687,-0.444999501816175,0.267178104124935,1,0,1
54,1.0,1.0,-1.4343201528604572,0.481287771858981,1.8665256881734007,1.6766436583883395,1,0,1
55,1.0,1.0,-1.2017677086999083,0.481287771858981,1.8665256881734007,1.6766436583883395,0,0,1
56,1.0,1.0,0.5036168818107832,0.481287771858981,1.8665256881734007,1.6766436583883395,1,0,1
57,1.0,1.0,0.5036168818107832,0.481287771858981,1.8665256881734007,1.6766436583883395,0,0,1
58,1.0,0.0,1.5113441398398282,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
59,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,0,0,0
60,1.0,0.0,0.5036168818107832,0.481287771858981,-0.444999501816175,0.8810399881834136,1,0,1
61,1.0,1.0,3.6043161372847674,0.481287771858981,-0.444999501816175,0.8810399881834136,0,0,1
62,1.0,0.0,1.2787916956792793,0.481287771858981,-0.444999501816175,0.5393074275303865,1,0,1
63,1.0,1.0,1.356309177066129,0.481287771858981,-0.444999501816175,0.5393074275303865,0,0,1
64,1.0,1.0,-0.1940404506708633,0.481287771858981,-0.444999501816175,0.38318349953756087,1,0,1
65,1.0,1.0,0.27106443765023436,0.481287771858981,-0.444999501816175,0.38318349953756087,0,0,1
66,1.0,1.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,4.429355020367108,0,0,0
67,1.0,1.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,1.0289468673345117,0,0,1
68,1.0,1.0,1.2012742142924298,-0.47908676070718687,-0.444999501816175,-0.06923754257168015,1,0,0
69,1.0,1.0,-0.1165229692840137,-0.47908676070718687,0.7107630931786129,0.4199185414182257,0,0,1
70,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
71,1.0,0.0,-0.1940404506708633,0.481287771858981,-0.444999501816175,2.0010566135062615,1,0,0
72,1.0,1.0,-0.27155793205771295,0.481287771858981,-0.444999501816175,2.0010566135062615,0,0,0
73,1.0,1.0,-0.5816278576051114,-0.47908676070718687,-0.444999501816175,2.286638695933064,0,0,1
74,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.36191584371191277,1,0,1
75,1.0,0.0,1.356309177066129,-0.47908676070718687,-0.444999501816175,-0.14874957401075084,1,0,1
76,1.0,1.0,0.7361693259713321,0.481287771858981,0.7107630931786129,0.9643376623594496,0,0,0
77,1.0,0.0,0.5811343631976328,0.481287771858981,0.7107630931786129,0.9643376623594496,1,0,0
78,1.0,1.0,2.6741063606425723,-0.47908676070718687,1.8665256881734007,0.9643376623594496,0,0,0
79,1.0,1.0,1.976449028160926,1.4416623044251486,-0.444999501816175,-0.1465744728467641,0,0,1
80,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
81,1.0,0.0,3.13921124896367,0.481287771858981,0.7107630931786129,0.7292662625185614,1,0,1
82,1.0,1.0,0.5036168818107832,-0.47908676070718687,1.8665256881734007,0.7292662625185614,0,0,1
83,1.0,1.0,2.6741063606425723,0.481287771858981,0.7107630931786129,-0.1301403751633087,0,0,1
84,1.0,0.0,0.7361693259713321,0.481287771858981,-0.444999501816175,0.7347436506052942,1,0,0
85,1.0,1.0,0.6586518445844824,0.481287771858981,-0.444999501816175,0.7347436506052942,0,0,0
86,1.0,1.0,1.6663791026135275,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
87,1.0,1.0,-0.1940404506708633,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1,0,1
88,1.0,1.0,0.27106443765023436,-0.47908676070718687,-0.444999501816175,2.286638695933064,0,0,1
89,1.0,0.0,0.11602947487653514,0.481287771858981,-0.444999501816175,0.36191584371191277,1,0,1
90,1.0,1.0,-0.1940404506708633,0.481287771858981,1.8665256881734007,0.36191584371191277,0,0,1
91,1.0,1.0,0.11602947487653514,0.481287771858981,-0.444999501816175,0.4585870065557677,1,0,1
92,1.0,1.0,-0.9692152645393595,0.481287771858981,-0.444999501816175,0.4585870065557677,0,0,1
93,1.0,1.0,1.8214140653872266,0.481287771858981,0.7107630931786129,0.9392031600200474,1,0,1
94,1.0,1.0,-1.9769425225684045,-0.47908676070718687,1.8665256881734007,0.9392031600200474,1,0,1
95,1.0,1.0,1.8989315467740764,0.481287771858981,0.7107630931786129,0.9392031600200474,0,0,1
96,1.0,0.0,1.588861621226678,0.481287771858981,-0.444999501816175,1.4141814512672737,1,0,0
97,1.0,1.0,-0.1940404506708633,0.481287771858981,0.7107630931786129,4.14216046294407,0,0,0
98,1.0,1.0,1.4338266584529786,0.481287771858981,-0.444999501816175,1.4141814512672737,0,0,0
99,1.0,1.0,1.4338266584529786,0.481287771858981,-0.444999501816175,0.12217135985915262,0,0,0
100,1.0,1.0,1.5113441398398282,0.481287771858981,-0.444999501816175,0.45721814288989876,1,0,0
101,1.0,0.0,0.7361693259713321,-0.47908676070718687,-0.444999501816175,-0.06923754257168015,1,0,0
102,1.0,1.0,-0.5041103762182618,-0.47908676070718687,0.7107630931786129,0.9643376623594496,0,0,0
103,1.0,1.0,0.6586518445844824,-0.47908676070718687,-0.444999501816175,3.7555570153454396,0,0,0
104,1.0,1.0,1.8989315467740764,0.481287771858981,-0.444999501816175,0.8697623303260495,0,0,0
105,1.0,0.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.030971229471568575,0,0,0
106,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,3.644466381851795,1,0,1
107,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.03089195911803666,0,0,1
108,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,1.5003792603286255,0,0,0
109,1.0,1.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.13328218795573402,1,0,1
110,1.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.10693929608078355,1,0,0
111,1.0,1.0,-0.42659289483141216,2.4020368369913165,1.8665256881734007,4.44143891572259,0,0,1
112,1.0,1.0,-0.1165229692840137,2.4020368369913165,1.8665256881734007,4.44143891572259,0,0,1
113,1.0,1.0,-0.5041103762182618,2.4020368369913165,1.8665256881734007,4.44143891572259,0,0,1
114,1.0,0.0,-0.8141803017656603,2.4020368369913165,1.8665256881734007,4.44143891572259,1,0,1
115,1.0,0.0,2.6741063606425723,0.481287771858981,4.178050878162977,4.44143891572259,1,0,1
116,1.0,1.0,2.364036435095174,0.481287771858981,4.178050878162977,4.44143891572259,0,0,1
117,1.0,1.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,0.45721814288989876,0,0,0
118,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
119,1.0,1.0,1.588861621226678,1.4416623044251486,-0.444999501816175,1.9405559329520634,1,0,1
120,1.0,1.0,1.0462392515187307,0.481287771858981,-0.444999501816175,-0.10750385567179166,1,0,0
121,1.0,1.0,-0.1165229692840137,0.481287771858981,-0.444999501816175,1.9405559329520634,0,0,1
122,1.0,1.0,-0.5816278576051114,-0.47908676070718687,1.8665256881734007,0.3135802622899853,0,0,0
123,1.0,1.0,2.364036435095174,0.481287771858981,0.7107630931786129,0.8878069695824836,1,0,0
124,1.0,1.0,1.4338266584529786,0.481287771858981,0.7107630931786129,0.8878069695824836,0,0,0
125,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
126,1.0,0.0,0.5811343631976328,0.481287771858981,-0.444999501816175,0.38318349953756087,1,0,1
127,1.0,1.0,0.4260994004239336,0.481287771858981,-0.444999501816175,0.38318349953756087,0,0,1
128,1.0,0.0,1.356309177066129,-0.47908676070718687,-0.444999501816175,0.10090370403350452,1,0,1
129,1.0,1.0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,3.4457259384308845,0,0,0
130,1.0,1.0,-0.5816278576051114,-0.47908676070718687,0.7107630931786129,0.504989164720818,0,0,0
131,1.0,1.0,1.2012742142924298,-0.47908676070718687,0.7107630931786129,0.504989164720818,0,0,0
132,1.0,0.0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,0.8878069695824836,1,0,0
133,1.0,1.0,1.5113441398398282,0.481287771858981,-0.444999501816175,1.0792970757901053,1,0,0
134,1.0,1.0,-0.1165229692840137,0.481287771858981,-0.444999501816175,1.0792970757901053,0,0,0
135,1.0,0.0,3.2167287303505194,-0.47908676070718687,-0.444999501816175,0.026548112420525127,1,0,0
136,1.0,1.0,1.8214140653872266,-0.47908676070718687,-0.444999501816175,-0.09243862165420531,1,0,0
137,1.0,1.0,-0.8141803017656603,-0.47908676070718687,-0.444999501816175,-0.06343727280104884,0,0,1
138,1.0,0.0,0.6586518445844824,-0.47908676070718687,0.7107630931786129,2.3236154157208384,1,0,1
139,1.0,1.0,2.2090014723214746,-0.47908676070718687,0.7107630931786129,2.3236154157208384,0,0,1
140,1.0,1.0,-0.5041103762182618,-0.47908676070718687,0.7107630931786129,0.5815198574977842,1,0,0
141,1.0,1.0,1.2012742142924298,-0.47908676070718687,0.7107630931786129,0.5815198574977842,0,0,0
142,1.0,0.0,1.2787916956792793,-0.47908676070718687,-0.444999501816175,0.8878069695824836,1,0,0
143,1.0,1.0,-0.34907541344456255,0.481287771858981,-0.444999501816175,0.42845847194385184,1,0,0
144,1.0,1.0,-0.34907541344456255,0.481287771858981,-0.444999501816175,0.42845847194385184,0,0,0
145,1.0,1.0,1.4338266584529786,0.481287771858981,-0.444999501816175,0.8400359477515643,1,0,0
146,1.0,1.0,1.5113441398398282,0.481287771858981,-0.444999501816175,0.8400359477515643,0,0,0
147,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.17630721105171132,1,0,1
148,1.0,0.0,1.2012742142924298,0.481287771858981,-0.444999501816175,0.9704608138139793,1,0,1
149,1.0,1.0,0.4260994004239336,0.481287771858981,-0.444999501816175,0.9704608138139793,0,0,1
150,1.0,0.0,0.8136868073581817,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
151,1.0,1.0,-0.1940404506708633,-0.47908676070718687,-0.444999501816175,0.8400359477515643,1,0,0
152,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.06343727280104884,1,0,1
153,1.0,1.0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,0.9643376623594496,0,0,0
154,1.0,0.0,1.976449028160926,0.481287771858981,0.7107630931786129,1.1642864953159087,1,0,1
155,1.0,1.0,1.743896584000377,0.481287771858981,0.7107630931786129,1.1642864953159087,0,0,1
156,1.0,0.0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,0.17824063430858844,1,0,1
157,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.3592573867337067,1,0,1
158,1.0,0.0,1.976449028160926,-0.47908676070718687,-0.444999501816175,0.3232473785743708,1,0,1
159,1.0,1.0,-1.046732745926209,-0.47908676070718687,0.7107630931786129,0.4775190870871082,0,0,0
160,1.0,1.0,1.1237567329055802,-0.47908676070718687,0.7107630931786129,0.4775190870871082,0,0,0
161,1.0,1.0,1.6663791026135275,0.481287771858981,-0.444999501816175,0.8637996530018405,0,0,1
162,1.0,0.0,0.9687217701318809,0.481287771858981,-0.444999501816175,0.36191584371191277,1,0,1
163,1.0,1.0,0.4260994004239336,0.481287771858981,-0.444999501816175,0.36191584371191277,0,0,1
164,1.0,1.0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,0
165,1.0,1.0,0.6586518445844824,0.481287771858981,-0.444999501816175,1.09661668132521,1,0,1
166,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.04998451377969802,1,0,0
167,1.0,1.0,0.4260994004239336,0.481287771858981,-0.444999501816175,1.09661668132521,0,0,1
168,1.0,1.0,0.6586518445844824,-0.47908676070718687,-0.444999501816175,0.9032743556375002,0,0,1
169,1.0,0.0,1.588861621226678,-0.47908676070718687,-0.444999501816175,-0.08833009723334151,0,0,0
170,1.0,1.0,1.5113441398398282,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
171,1.0,0.0,1.2787916956792793,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
172,1.0,0.0,1.588861621226678,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
173,1.0,0.0,0.23230569695680955,-0.47908676070718687,-0.444999501816175,3.4457259384308845,1,0,0
174,1.0,0.0,2.2090014723214746,-0.47908676070718687,-0.444999501816175,-0.06923754257168015,1,0,0
175,1.0,0.0,0.8912042887450313,0.481287771858981,-0.444999501816175,0.3592573867337067,1,0,1
176,1.0,1.0,-0.1165229692840137,0.481287771858981,-0.444999501816175,0.3592573867337067,0,0,1
177,1.0,1.0,0.9687217701318809,0.481287771858981,-0.444999501816175,0.3726308754015257,1,0,1
178,1.0,1.0,1.2012742142924298,0.481287771858981,-0.444999501816175,0.3726308754015257,0,0,1
179,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
180,1.0,1.0,0.7361693259713321,-0.47908676070718687,-0.444999501816175,3.4425841256384593,0,0,1
181,1.0,1.0,1.5113441398398282,-0.47908676070718687,-0.444999501816175,-0.14214306674200172,0,0,1
182,1.0,1.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,1.4141814512672737,0,0,0
183,1.0,1.0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,9.262027654708204,1,0,0
184,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,1,0,0
185,1.0,0.0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
186,1.0,1.0,1.976449028160926,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,0,0,0
187,1.0,1.0,-1.046732745926209,-0.47908676070718687,0.7107630931786129,0.11830451334539838,0,0,1
188,1.0,1.0,1.6663791026135275,-0.47908676070718687,0.7107630931786129,0.11830451334539838,0,0,1
189,1.0,0.0,-0.03900548789716409,-0.47908676070718687,-0.444999501816175,-0.06343727280104884,1,0,1
190,1.0,1.0,-0.659145338991961,-0.47908676070718687,-0.444999501816175,0.8637996530018405,0,0,1
191,1.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,0.23624333201490139,1,0,1
192,1.0,1.0,2.2090014723214746,-0.47908676070718687,-0.444999501816175,2.189402973498201,0,0,0
193,1.0,1.0,-1.1242502273130588,-0.47908676070718687,0.7107630931786129,3.4425841256384593,0,0,1
194,1.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
195,1.0,1.0,-1.046732745926209,-0.47908676070718687,-0.444999501816175,1.0289468673345117,0,0,1
196,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.06923754257168015,1,0,0
197,1.0,0.0,-0.8141803017656603,0.481287771858981,-0.444999501816175,0.38318349953756087,1,0,1
198,1.0,1.0,-0.8916977831525099,0.481287771858981,-0.444999501816175,0.38318349953756087,0,0,1
199,1.0,1.0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,0.3136614660667741,0,0,0
200,1.0,0.0,1.2787916956792793,-0.47908676070718687,-0.444999501816175,0.8112762768055172,1,0,0
201,1.0,0.0,1.8989315467740764,-0.47908676070718687,-0.444999501816175,0.3592573867337067,1,0,1
202,1.0,1.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.13521561121261108,1,0,1
203,1.0,0.0,-0.1165229692840137,0.481287771858981,-0.444999501816175,0.9452451076977884,1,0,0
204,1.0,1.0,-0.1165229692840137,0.481287771858981,-0.444999501816175,0.9452451076977884,0,0,0
205,1.0,0.0,2.7516238420294217,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
206,1.0,0.0,1.1237567329055802,1.4416623044251486,-0.444999501816175,1.09661668132521,1,1,0
207,1.0,1.0,0.27106443765023436,0.481287771858981,-0.444999501816175,1.09661668132521,0,1,0
208,1.0,1.0,0.5811343631976328,0.481287771858981,-0.444999501816175,1.09661668132521,0,1,0
209,1.0,1.0,0.03851199348968552,0.481287771858981,-0.444999501816175,0.47308768098234594,1,0,0
210,1.0,0.0,1.976449028160926,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1,0,1
211,1.0,0.0,1.356309177066129,-0.47908676070718687,-0.444999501816175,0.17630721105171132,1,0,1
212,1.0,0.0,0.5811343631976328,-0.47908676070718687,0.7107630931786129,-0.06923754257168015,1,0,0
213,1.0,1.0,0.11602947487653514,0.481287771858981,-0.444999501816175,1.5466209443633547,0,0,0
214,1.0,1.0,-0.5041103762182618,0.481287771858981,-0.444999501816175,1.5466209443633547,0,0,0
215,1.0,0.0,2.2090014723214746,-0.47908676070718687,1.8665256881734007,1.5466209443633547,1,0,0
216,1.0,1.0,-0.8141803017656603,-0.47908676070718687,1.8665256881734007,-0.13529681498939994,0,0,1
217,1.0,0.0,2.6741063606425723,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
218,1.0,1.0,0.7361693259713321,-0.47908676070718687,-0.444999501816175,1.4620336768749818,0,0,0
219,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.14576823534864627,1,0,0
220,1.0,1.0,-0.5816278576051114,-0.47908676070718687,0.7107630931786129,0.5548560173621921,0,0,0
221,1.0,0.0,2.7516238420294217,-0.47908676070718687,0.7107630931786129,0.5548560173621921,1,0,0
222,1.0,0.0,-0.0777642285905889,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,1,0,0
223,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
224,1.0,0.0,1.2400329549858546,-0.47908676070718687,-0.444999501816175,-0.09243862165420531,1,0,1
225,1.0,0.0,-0.5041103762182618,-0.47908676070718687,-0.444999501816175,1.1642864953159087,1,0,1
226,1.0,0.0,-0.03900548789716409,0.481287771858981,-0.444999501816175,0.644195639215969,1,0,1
227,1.0,1.0,-0.5816278576051114,0.481287771858981,-0.444999501816175,0.644195639215969,0,0,1
228,1.0,0.0,-0.8916977831525099,0.481287771858981,-0.444999501816175,1.4620336768749818,1,0,0
229,1.0,1.0,-0.9692152645393595,0.481287771858981,-0.444999501816175,1.4620336768749818,0,0,0
230,1.0,1.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,1.1642864953159087,0,0,1
231,1.0,1.0,1.743896584000377,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1,0,1
232,1.0,0.0,1.356309177066129,-0.47908676070718687,-0.444999501816175,0.36191584371191277,1,0,1
233,1.0,1.0,2.0539665095477755,-0.47908676070718687,0.7107630931786129,0.9643376623594496,0,0,0
234,1.0,0.0,0.6586518445844824,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
235,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.12217135985915262,1,0,1
236,1.0,0.0,-0.5816278576051114,-0.47908676070718687,-0.444999501816175,1.9789015164057067,1,0,0
237,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,3.7555570153454396,1,0,0
238,1.0,1.0,1.0462392515187307,-0.47908676070718687,0.7107630931786129,3.4425841256384593,0,0,1
239,1.0,0.0,0.11602947487653514,-0.47908676070718687,-0.444999501816175,0.3328332910819675,1,0,1
240,1.0,1.0,1.2012742142924298,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
241,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.3232473785743708,1,0,1
242,1.0,1.0,0.27106443765023436,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,0,0,0
243,1.0,0.0,1.2787916956792793,-0.47908676070718687,-0.444999501816175,0.8878069695824836,1,0,0
244,1.0,0.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,0.13232183195775735,1,0,0
245,1.0,1.0,0.27106443765023436,-0.47908676070718687,-0.444999501816175,1.0289468673345117,0,0,1
246,1.0,0.0,1.976449028160926,0.481287771858981,-0.444999501816175,0.504989164720818,1,0,0
247,1.0,1.0,1.8989315467740764,0.481287771858981,-0.444999501816175,0.504989164720818,0,0,0
248,1.0,0.0,0.27106443765023436,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
249,1.0,1.0,-1.279285190086758,1.4416623044251486,1.8665256881734007,4.429355020367108,1,0,0
250,1.0,1.0,-0.8916977831525099,1.4416623044251486,1.8665256881734007,4.429355020367108,0,0,0
251,1.0,1.0,-0.659145338991961,1.4416623044251486,1.8665256881734007,4.429355020367108,0,0,0
252,1.0,0.0,2.4415539164820235,0.481287771858981,3.022288283168189,4.429355020367108,1,0,0
253,1.0,1.0,1.4338266584529786,0.481287771858981,3.022288283168189,4.429355020367108,0,0,0
254,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1,0,1
255,1.0,1.0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,0.6963980671516508,0,0,0
256,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
257,1.0,1.0,0.4260994004239336,0.481287771858981,-0.444999501816175,0.47308768098234594,0,0,0
258,1.0,1.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.04410304023227786,0,0,0
259,1.0,1.0,0.34858191903708396,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
260,1.0,1.0,0.8136868073581817,-0.47908676070718687,-0.444999501816175,2.3236154157208384,0,0,1
261,1.0,1.0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,-0.13521561121261108,1,0,1
262,1.0,0.0,1.588861621226678,0.481287771858981,-0.444999501816175,0.43731935073011957,1,0,1
263,1.0,1.0,0.7361693259713321,0.481287771858981,-0.444999501816175,0.43731935073011957,0,0,1
